----------------
; Command Info ;
----------------
Report Timing: Found 10 setup paths (0 violated).  Worst case slack is 1.583 

Tcl Command:
    report_timing -setup -show_routing -file ahaabaa -panel_name {Setup: pll_4|altpll_component|auto_generated|pll1|clk[0]} -to_clock [get_clocks { pll_4|altpll_component|auto_generated|pll1|clk[0] }] -npaths 10 -detail path_only

Options:
    -to_clock [get_clocks { pll_4|altpll_component|auto_generated|pll1|clk[0] }] 
    -setup 
    -npaths 10 
    -show_routing 
    -detail path_only 
    -panel_name {Setup: pll_4|altpll_component|auto_generated|pll1|clk[0]} 
    -file {ahaabaa} 

Delay Model:
    Slow 1200mV 85C Model

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Summary of Paths                                                                                                                                                                                                                                                                                                                                                                                                                                                   ;
+-------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------+---------------------------------------------------+--------------+------------+------------+
; Slack ; From Node                                                                                                                                                            ; To Node                                                                                                                            ; Launch Clock                                      ; Latch Clock                                       ; Relationship ; Clock Skew ; Data Delay ;
+-------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------+---------------------------------------------------+--------------+------------+------------+
; 1.583 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[51]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.335      ;
; 1.602 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[52]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.316      ;
; 1.603 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_37_result_add_0_0_o[52] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.315      ;
; 1.606 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[52]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.312      ;
; 1.611 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u1_m0_wo0_mtree_mult1_11_result_add_0_0_o[53] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.109     ; 8.278      ;
; 1.622 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[54] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.141     ; 8.235      ;
; 1.625 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[54] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.141     ; 8.232      ;
; 1.627 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u1_m0_wo0_mtree_mult1_27_im3_component|mult_jau:auto_generated|dffe22  ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u1_m0_wo0_mtree_mult1_27_result_add_0_0_o[55] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.092     ; 8.279      ;
; 1.629 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[52]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.289      ;
; 1.629 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u1_m0_wo0_mtree_mult1_17_im3_component|mult_jau:auto_generated|dffe14  ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u1_m0_wo0_mtree_mult1_17_result_add_0_0_o[50] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.079     ; 8.290      ;
+-------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------+---------------------------------------------------+--------------+------------+------------+

Path #1: Setup slack is 1.583 
===============================================================================
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Path Summary                                                                                                                                                                            ;
+--------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Property           ; Value                                                                                                                                                              ;
+--------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; From Node          ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14 ;
; To Node            ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[51]                                  ;
; Launch Clock       ; pll_4|altpll_component|auto_generated|pll1|clk[0]                                                                                                                  ;
; Latch Clock        ; pll_4|altpll_component|auto_generated|pll1|clk[0]                                                                                                                  ;
; Data Arrival Time  ; 8.685                                                                                                                                                              ;
; Data Required Time ; 10.268                                                                                                                                                             ;
; Slack              ; 1.583                                                                                                                                                              ;
+--------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------+

+-----------------------------------------------------------------------------------------+
; Statistics                                                                              ;
+---------------------------+--------+-------+-------------+------------+--------+--------+
; Property                  ; Value  ; Count ; Total Delay ; % of Total ; Min    ; Max    ;
;   2.470 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y25_N14                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   2.470 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y25_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[7]~14|cin                                         ;
;   2.536 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X31_Y25_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[7]~14|cout                                        ;
;   2.536 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y25_N16                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   2.536 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y25_N18                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[8]~16|cin                                         ;
;   2.602 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y25_N18                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[8]~16|cout                                        ;
;   2.602 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y25_N18                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   2.602 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y25_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[9]~18|cin                                         ;
;   2.668 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X31_Y25_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[9]~18|cout                                        ;
;   2.668 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y25_N20                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   2.668 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y25_N22                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[10]~20|cin                                        ;
;   2.734 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y25_N22                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[10]~20|cout                                       ;
;   2.734 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y25_N22                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   2.734 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y25_N24                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[11]~22|cin                                        ;
;   3.246 ;   0.512 ; RF ; CELL ; 1      ; LCCOMB_X31_Y25_N24                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[11]~22|combout                                    ;
;   3.262 ;   0.016 ;    ; RE   ; 2      ; LCCOMB_X31_Y25_N24                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   3.334 ;   0.072 ;    ; RE   ; 1      ; LE_BUFFER_X31_Y25_N0_I25          ; LE_BUFFER                                                                                                                                                          ;
;   3.539 ;   0.205 ;    ; RE   ; 1      ; R4_X28_Y25_N0_I30                 ; H_SEG4                                                                                                                                                             ;
;   3.817 ;   0.278 ;    ; RE   ; 1      ; C4_X28_Y26_N0_I10                 ; V_SEG4                                                                                                                                                             ;
;   4.108 ;   0.291 ;    ; RE   ; 1      ; R4_X29_Y28_N0_I12                 ; H_SEG4                                                                                                                                                             ;
;   4.472 ;   0.364 ;    ; RE   ; 1      ; LOCAL_INTERCONNECT_X31_Y28_N0_I36 ; LAB_LINE                                                                                                                                                           ;
;   4.472 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y28_N26                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~26|dataa                                                   ;
;   4.970 ;   0.498 ; FR ; CELL ; 1      ; LCCOMB_X31_Y28_N26                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~26|cout                                                    ;
;   4.970 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y28_N26                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   4.970 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y28_N28                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~28|cin                                                     ;
;   5.036 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X31_Y28_N28                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~28|cout                                                    ;
;   5.036 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y28_N28                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.036 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y28_N30                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~30|cin                                                     ;
;   5.102 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y28_N30                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~30|cout                                                    ;
;   5.102 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y28_N30                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.102 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y27_N0                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~32|cin                                                     ;
;   5.168 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X31_Y27_N0                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~32|cout                                                    ;
;   5.168 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N0                 ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.168 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y27_N2                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~34|cin                                                     ;
;   5.234 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y27_N2                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~34|cout                                                    ;
;   5.234 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N2                 ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.234 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y27_N4                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~36|cin                                                     ;
;   5.300 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X31_Y27_N4                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~36|cout                                                    ;
;   5.300 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N4                 ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.300 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y27_N6                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~38|cin                                                     ;
;   5.366 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y27_N6                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~38|cout                                                    ;
;   5.366 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N6                 ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.366 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y27_N8                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~40|cin                                                     ;
;   5.432 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X31_Y27_N8                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~40|cout                                                    ;
;   5.432 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N8                 ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.432 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y27_N10                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~42|cin                                                     ;
;   5.498 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y27_N10                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~42|cout                                                    ;
;   5.498 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N10                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.498 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y27_N12                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~44|cin                                                     ;
;   5.564 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X31_Y27_N12                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~44|cout                                                    ;
;   5.564 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N12                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.564 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y27_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~46|cin                                                     ;
;   5.630 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y27_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~46|cout                                                    ;
;   5.630 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N14                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.630 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y27_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~48|cin                                                     ;
;   5.696 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X31_Y27_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~48|cout                                                    ;
;   5.696 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N16                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.696 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y27_N18                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~50|cin                                                     ;
;   5.762 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y27_N18                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~50|cout                                                    ;
;   5.762 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N18                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.762 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y27_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~52|cin                                                     ;
;   5.828 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X31_Y27_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~52|cout                                                    ;
;   5.828 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N20                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.828 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y27_N22                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~54|cin                                                     ;
;   5.894 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y27_N22                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~54|cout                                                    ;
;   5.894 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N22                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.894 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y27_N24                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~56|cin                                                     ;
;   5.960 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X31_Y27_N24                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~56|cout                                                    ;
;   5.960 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N24                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.960 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y27_N26                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~58|cin                                                     ;
;   6.026 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y27_N26                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~58|cout                                                    ;
;   6.026 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N26                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   6.026 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y27_N28                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~60|cin                                                     ;
;   6.538 ;   0.512 ; RF ; CELL ; 1      ; LCCOMB_X31_Y27_N28                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~60|combout                                                 ;
;   6.554 ;   0.016 ;    ; RE   ; 2      ; LCCOMB_X31_Y27_N28                ; CUDA_LCELL_COMB                                                                                                                                                    ;
